datetime,locality,zones,region,threat_type
2024-10-01 19:39:39,Mevo Modi'im,All,Yarkon,Red Alert
2024-10-01 19:39:39,Mini Israel - Nachshon,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Mishmar Ayalon,All,HaShfela,Red Alert
2024-10-01 19:39:39,Mishmar David,All,HaShfela,Red Alert
2024-10-01 19:39:39,Modi'in,"Ishpro Center, Hevel  Industrial Zone, Maccabim Re'ut, Ligad Center, Regional Council Hevel  Industrial Park",Yarkon,Red Alert
2024-10-01 19:39:39,Modi'in Illit,all,Yarkon,Red Alert
2024-10-01 19:39:39,Na'aleh,All,Shomron,Red Alert
2024-10-01 19:39:39,Na'an,All,HaShfela,Red Alert
2024-10-01 19:39:39,Nachliel,All,Shomron,Red Alert
2024-10-01 19:39:39,Nachshon,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Nachshonim,All,Yarkon,Red Alert
2024-10-01 19:39:39,Nataf,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Neot Kedumim,All,Yarkon,Red Alert
2024-10-01 19:39:39,Neria,All,Shomron,Red Alert
2024-10-01 19:39:39,Nesher Industrial Zone (Ramla),All,HaShfela,Red Alert
2024-10-01 19:39:39,Ness Ziona,All,HaShfela,Red Alert
2024-10-01 19:39:39,Netzer Hazani,All,HaShfela,Red Alert
2024-10-01 19:39:39,Netzer Sireni,All,HaShfela,Red Alert
2024-10-01 19:39:39,Neveh Shalom,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Nili,All,Shomron,Red Alert
2024-10-01 19:39:39,Nir Zvi,All,HaShfela,Red Alert
2024-10-01 19:39:39,Nofech,All,Yarkon,Red Alert
2024-10-01 19:39:39,Nofei Nehemiah,All,Shomron,Red Alert
2024-10-01 19:39:39,Noff Ayalon,All,Yarkon,Red Alert
2024-10-01 19:39:39,Ofarim,All,Shomron,Red Alert
2024-10-01 19:39:39,Ofra,All,Shomron,Red Alert
2024-10-01 19:39:39,Paduel,All,Shomron,Red Alert
2024-10-01 19:39:39,Pdaya,All,HaShfela,Red Alert
2024-10-01 19:39:39,Psagot,All,Shomron,Red Alert
2024-10-01 19:39:39,Ptachia,All,HaShfela,Red Alert
2024-10-01 19:39:39,Ramla,All,HaShfela,Red Alert
2024-10-01 19:39:39,Ramot Meir,All,HaShfela,Red Alert
2024-10-01 19:39:39,Regional Council Gezer,All,HaShfela,Red Alert
2024-10-01 19:39:39,Rehovot,All,HaShfela,Red Alert
2024-10-01 19:39:39,Rinatya,All,Yarkon,Red Alert
2024-10-01 19:39:39,Sha'alabim,All,Yarkon,Red Alert
2024-10-01 19:39:39,Sha’ar HaGai,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Shilat,All,Yarkon,Red Alert
2024-10-01 19:39:39,Shilo,All,Shomron,Red Alert
2024-10-01 19:39:39,Shoham,All,Yarkon,Red Alert
2024-10-01 19:39:39,Shvut Rachel,All,Shomron,Red Alert
2024-10-01 19:39:39,Sitria,All,HaShfela,Red Alert
2024-10-01 19:39:39,Tal Shachar,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Talmon,All,Shomron,Red Alert
2024-10-01 19:39:39,Taoz,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Tirat Yehuda,All,Yarkon,Red Alert
2024-10-01 19:39:39,Tzafria,All,HaShfela,Red Alert
2024-10-01 19:39:39,Tzalfon,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Yad Rambam,All,HaShfela,Red Alert
2024-10-01 19:39:39,Yagel,All,HaShfela,Red Alert
2024-10-01 19:39:39,Yashresh,All,HaShfela,Red Alert
2024-10-01 19:39:39,Yatzitz,All,HaShfela,Red Alert
2024-10-01 19:39:39,Yehud - Monoson,All,Dan,Red Alert
2024-10-01 19:39:39,Yesodot,All,HaShfela,Red Alert
2024-10-01 19:39:39,Zeitan,All,HaShfela,Red Alert
2024-10-01 19:39:39,Zrifin Industrial Zone,All,HaShfela,Red Alert
2024-10-01 19:39:44,Hadera,"Center, West, East, Neveh Haim",Menashe,Red Alert
2024-10-01 19:39:44,Jatt,All,Wadi Ara,Red Alert
2024-10-01 19:39:44,Lehavot Haviva,All,Menashe,Red Alert
2024-10-01 19:39:44,Magal,All,Wadi Ara,Red Alert
2024-10-01 19:39:44,Sdeh Itzhak,All,Menashe,Red Alert
2024-10-01 19:39:45,Adanim,All,Sharon,Red Alert
2024-10-01 19:39:45,"Afek and Lev Ha""aretz Industrial Zone",All,Yarkon,Red Alert
2024-10-01 19:39:45,Ahituv,All,Sharon,Red Alert
2024-10-01 19:39:45,Alfei Menashe,All,Sharon,Red Alert
2024-10-01 19:39:45,Alon,All,Yehuda,Red Alert
2024-10-01 19:39:45,Amatz,All,Sharon,Red Alert
2024-10-01 19:39:45,Argaman,All,Bika'a,Red Alert
2024-10-01 19:39:45,Arsuf,All,Sharon,Red Alert
2024-10-01 19:39:45,Avihail,All,Sharon,Red Alert
2024-10-01 19:39:45,Avnei Hefetz,All,Shomron,Red Alert
2024-10-01 19:39:45,Azor,All,Dan,Red Alert
2024-10-01 19:39:45,Azriel,All,Sharon,Red Alert
2024-10-01 19:39:45,Bahan,All,Sharon,Red Alert
2024-10-01 19:39:45,Bar On Industrial Zone,All,Shomron,Red Alert
2024-10-01 19:39:45,Bat Chen,All,Sharon,Red Alert
2024-10-01 19:39:45,Bat Hefer,All,Sharon,Red Alert
2024-10-01 19:39:45,Bat-Yam,All,Dan,Red Alert
2024-10-01 19:39:45,Batzra,All,Sharon,Red Alert
2024-10-01 19:39:45,Be'erotaim,All,Sharon,Red Alert
2024-10-01 19:39:45,Beit Berl,All,Sharon,Red Alert
2024-10-01 19:39:45,Beit HaLevi,All,Sharon,Red Alert
2024-10-01 19:39:45,Beit Hazon,All,Sharon,Red Alert
2024-10-01 19:39:45,Beit Herut,All,Sharon,Red Alert
2024-10-01 19:39:45,Beit Yannai,All,Sharon,Red Alert
2024-10-01 19:39:45,Beit Yehoshua,All,Sharon,Red Alert
2024-10-01 19:39:45,Beit Yithak - Sha'ar Hefer,All,Sharon,Red Alert
2024-10-01 19:39:45,Bitan Aharon,All,Sharon,Red Alert
2024-10-01 19:39:45,Bnei Brak,All,Dan,Red Alert
2024-10-01 19:39:45,Bnei Dror,All,Sharon,Red Alert
2024-10-01 19:39:45,Bnei Zion,All,Sharon,Red Alert
2024-10-01 19:39:45,Burgata,All,Sharon,Red Alert
2024-10-01 19:39:45,Cinema City Glilot,All,Dan,Red Alert
2024-10-01 19:39:45,Ein HaHoresh,All,Sharon,Red Alert
2024-10-01 19:39:45,Ein Sarid,All,Sharon,Red Alert
2024-10-01 19:39:45,Ein Vered,All,Sharon,Red Alert
2024-10-01 19:39:45,Einat,All,Yarkon,Red Alert
2024-10-01 19:39:45,Einav,All,Shomron,Red Alert
2024-10-01 19:39:45,Elishema,All,Sharon,Red Alert
2024-10-01 19:39:45,Elkana,All,Sharon,Red Alert
2024-10-01 19:39:45,Elyachin,All,Sharon,Red Alert
2024-10-01 19:39:45,Elyashiv,All,Sharon,Red Alert
2024-10-01 19:39:45,Emek Heffer Industrial Zone,All,Sharon,Red Alert
2024-10-01 19:39:45,Etz Ephraim,All,Sharon,Red Alert
2024-10-01 19:39:45,Even Yehuda,All,Sharon,Red Alert
2024-10-01 19:39:45,Eyal,All,Sharon,Red Alert
2024-10-01 19:39:45,Ga'ash,All,Sharon,Red Alert
2024-10-01 19:39:45,Gan Haim,All,Sharon,Red Alert
2024-10-01 19:39:45,Gan Yoshia,All,Sharon,Red Alert
2024-10-01 19:39:45,Ganei Am,All,Sharon,Red Alert
2024-10-01 19:39:45,Ganei Tikva,All,Dan,Red Alert
2024-10-01 19:39:45,Ganot,All,HaShfela,Red Alert
2024-10-01 19:39:45,Gat Rimon,All,Dan,Red Alert
2024-10-01 19:39:45,Gelilot - Pi Compound,All,Sharon,Red Alert
2024-10-01 19:39:45,Geulei Teiman,All,Sharon,Red Alert
2024-10-01 19:39:45,Geulim,All,Sharon,Red Alert
2024-10-01 19:39:45,Gilgal,All,Bika'a,Red Alert
2024-10-01 19:39:45,Ginot Hadar,All,Sharon,Red Alert
2024-10-01 19:39:45,Givat HaShlosha,All,Dan,Red Alert
2024-10-01 19:39:45,Givat Haim (Ihud),All,Sharon,Red Alert
2024-10-01 19:39:45,Givat Haim (Meuhad),All,Sharon,Red Alert
2024-10-01 19:39:45,Givat Hen,All,Sharon,Red Alert
2024-10-01 19:39:45,Givat Shapira,All,Sharon,Red Alert
2024-10-01 19:39:45,Givat Shmuel,All,Dan,Red Alert
2024-10-01 19:39:45,Givatayim,All,Dan,Red Alert
2024-10-01 19:39:45,HaMa'apil,All,Sharon,Red Alert
2024-10-01 19:39:45,HaOgen,All,Sharon,Red Alert
2024-10-01 19:39:45,HaSharon Prison,All,Sharon,Red Alert
2024-10-01 19:39:45,Hadar Am,All,Sharon,Red Alert
2024-10-01 19:39:45,Hagor,All,Sharon,Red Alert
2024-10-01 19:39:45,Haniel,All,Sharon,Red Alert
2024-10-01 19:39:45,Harutzim,All,Sharon,Red Alert
2024-10-01 19:39:45,Havat Gil'ad,All,Shomron,Red Alert
2024-10-01 19:39:45,Havat Yair,All,Shomron,Red Alert
2024-10-01 19:39:45,Havatzelet HaSharon and Tzukei Yam,All,Sharon,Red Alert
2024-10-01 19:39:45,Hemed,All,HaShfela,Red Alert
2024-10-01 19:39:45,Herev Le'Et,All,Sharon,Red Alert
2024-10-01 19:39:45,Herut,All,Sharon,Red Alert
2024-10-01 19:39:45,Herzeliya,"Center and Glil Yam, West",Dan,Red Alert
2024-10-01 19:39:45,Hibat Zion,All,Sharon,Red Alert
2024-10-01 19:39:45,Hod HaSharon,All,Sharon,Red Alert
2024-10-01 19:39:45,Hofit,All,Sharon,Red Alert
2024-10-01 19:39:45,Hogla,All,Sharon,Red Alert
2024-10-01 19:39:45,Holon,All,Dan,Red Alert
2024-10-01 19:39:45,Horashim,All,Sharon,Red Alert
2024-10-01 19:39:45,Immanuel,All,Shomron,Red Alert
2024-10-01 19:39:45,Jaljulia,All,Sharon,Red Alert
2024-10-01 19:39:45,Kafr Bara,All,Sharon,Red Alert
2024-10-01 19:39:45,Kafr Misr,All,Sharon,Red Alert
2024-10-01 19:39:45,Karnei Shomron,All,Shomron,Red Alert
2024-10-01 19:39:45,Kdumim,All,Shomron,Red Alert
2024-10-01 19:39:45,Kfar Avoda,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar HaRoeh,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Haim,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Hess,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Kassem,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Monash,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Netter,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Saba,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Shmaryahu,All,Dan,Red Alert
2024-10-01 19:39:45,Kfar Sirkin,All,Dan,Red Alert
2024-10-01 19:39:45,Kfar Vitkin,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Yavetz,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Yedidia,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Yona,All,Sharon,Red Alert
2024-10-01 19:39:45,Kfar Yona Industrial Zone,All,Sharon,Red Alert
2024-10-01 19:39:45,Kiryat Netafim,All,Shomron,Red Alert
2024-10-01 19:39:45,Kiryat Ono,All,Dan,Red Alert
2024-10-01 19:39:45,Kokhav HaShahar,All,Shomron,Red Alert
2024-10-01 19:39:45,Kokhav Ya'ir - Tzur Yigal,All,Sharon,Red Alert
2024-10-01 19:39:45,Ma'abarot,All,Sharon,Red Alert
2024-10-01 19:39:45,Ma'aleh Ephraim,All,Bika'a,Red Alert
2024-10-01 19:39:45,Ma'aleh Michmash,All,Shomron,Red Alert
2024-10-01 19:39:45,Maas,All,Dan,Red Alert
2024-10-01 19:39:45,Masua,All,Bika'a,Red Alert
2024-10-01 19:39:45,Matan,All,Sharon,Red Alert
2024-10-01 19:39:45,Mevuot Yericho,All,Bika'a,Red Alert
2024-10-01 19:39:45,Mikhmoret,All,Sharon,Red Alert
2024-10-01 19:39:45,Mikveh Israel,All,Dan,Red Alert
2024-10-01 19:39:45,Mishmar HaSharon,All,Sharon,Red Alert
2024-10-01 19:39:45,Mishmar HaShiva,All,HaShfela,Red Alert
2024-10-01 19:39:45,Mishmeret,All,Menashe,Red Alert
2024-10-01 19:39:45,Morasha Cemetery,All,Dan,Red Alert
2024-10-01 19:39:45,Na'ama,All,Bika'a,Red Alert
2024-10-01 19:39:45,Nechalim,All,Yarkon,Red Alert
2024-10-01 19:39:45,Netanya,"West, East",Sharon,Red Alert
2024-10-01 19:39:45,Netiv HaGdud,All,Bika'a,Red Alert
2024-10-01 19:39:45,Neurim,All,Sharon,Red Alert
2024-10-01 19:39:45,Neveh Yamin,All,Sharon,Red Alert
2024-10-01 19:39:45,Neveh Yarak,All,Sharon,Red Alert
2024-10-01 19:39:45,Nir Eliyahu,All,Sharon,Red Alert
2024-10-01 19:39:45,Niran,All,Bika'a,Red Alert
2024-10-01 19:39:45,Nirit,All,Sharon,Red Alert
2024-10-01 19:39:45,Nitzanei Oz,All,Sharon,Red Alert
2024-10-01 19:39:45,Nofim,All,Shomron,Red Alert
2024-10-01 19:39:45,Nordia,All,Sharon,Red Alert
2024-10-01 19:39:45,Olesh,All,Sharon,Red Alert
2024-10-01 19:39:45,Or Yehuda,All,Dan,Red Alert
2024-10-01 19:39:45,Oranit,All,Sharon,Red Alert
2024-10-01 19:39:45,Pardessiya,All,Sharon,Red Alert
2024-10-01 19:39:45,Petach Tikva,All,Dan,Red Alert
2024-10-01 19:39:45,Petza'el,All,Bika'a,Red Alert
2024-10-01 19:39:45,Porat,All,Sharon,Red Alert
2024-10-01 19:39:45,Qadima - Zoran,All,Sharon,Red Alert
2024-10-01 19:39:45,Qalansawe,All,Sharon,Red Alert
2024-10-01 19:39:45,Ra'anana,All,Sharon,Red Alert
2024-10-01 19:39:45,Ramat Gan,"East, West",Dan,Red Alert
2024-10-01 19:39:45,Ramat HaKovesh,All,Sharon,Red Alert
2024-10-01 19:39:45,Ramat HaSharon,All,Dan,Red Alert
2024-10-01 19:39:45,Ramot HaShavim,All,Sharon,Red Alert
2024-10-01 19:39:45,Revava,All,Shomron,Red Alert
2024-10-01 19:39:45,Rimonim,All,Shomron,Red Alert
2024-10-01 19:39:45,Rishon LeZion,"West, East",HaShfela,Red Alert
2024-10-01 19:39:45,Rishpon,All,Sharon,Red Alert
2024-10-01 19:39:45,Rosh HaAyin,All,Yarkon,Red Alert
2024-10-01 19:39:45,Rosh Ha’Ayin Train Station,All,Yarkon,Red Alert
2024-10-01 19:39:45,Ruppin Academic Center,All,Sharon,Red Alert
2024-10-01 19:39:45,Salit,All,Sharon,Red Alert
2024-10-01 19:39:45,Savyon,All,Dan,Red Alert
2024-10-01 19:39:45,Sdeh Warburg,All,Sharon,Red Alert
2024-10-01 19:39:45,Sdei Hemed,All,Sharon,Red Alert
2024-10-01 19:39:45,Sha'ar Efraim,All,Sharon,Red Alert
2024-10-01 19:39:45,Sha'arei Tikva,All,Sharon,Red Alert
2024-10-01 19:39:45,Shefayim,All,Sharon,Red Alert
2024-10-01 19:39:45,"Shfayim ""Haneh Ve'sa"" Compound",All,Sharon,Red Alert
2024-10-01 19:39:45,Shoshanat Ha'Amakim,All,Sharon,Red Alert
2024-10-01 19:39:45,Southern Sharon Regional Center,All,Sharon,Red Alert
2024-10-01 19:39:45,Tayibe,All,Sharon,Red Alert
2024-10-01 19:39:45,Tel Aviv,"Across the Yarkon, East, City Center, South and Jaffa",Dan,Red Alert
2024-10-01 19:39:45,Tel Itzhak,All,Sharon,Red Alert
2024-10-01 19:39:45,Tel Mond,All,Sharon,Red Alert
2024-10-01 19:39:45,Tira,All,Sharon,Red Alert
2024-10-01 19:39:45,Tira Industrial Area,All,Sharon,Red Alert
2024-10-01 19:39:45,Tnuvot,All,Sharon,Red Alert
2024-10-01 19:39:45,Tomer,All,Bika'a,Red Alert
2024-10-01 19:39:45,Tzofit,All,Sharon,Red Alert
2024-10-01 19:39:45,Tzur Itzhak,All,Sharon,Red Alert
2024-10-01 19:39:45,Tzur Moshe,All,Sharon,Red Alert
2024-10-01 19:39:45,Tzur Natan,All,Sharon,Red Alert
2024-10-01 19:39:45,Udim,All,Sharon,Red Alert
2024-10-01 19:39:45,Wingate Institute,All,Sharon,Red Alert
2024-10-01 19:39:45,Ya'af,All,Sharon,Red Alert
2024-10-01 19:39:45,Yad Hana,All,Sharon,Red Alert
2024-10-01 19:39:45,Yafhiv,All,Sharon,Red Alert
2024-10-01 19:39:45,Yafit,All,Bika'a,Red Alert
2024-10-01 19:39:45,Yakir,All,Shomron,Red Alert
2024-10-01 19:39:45,Yakum,All,Sharon,Red Alert
2024-10-01 19:39:45,Yanuv,All,Sharon,Red Alert
2024-10-01 19:39:45,Yarkona,All,Sharon,Red Alert
2024-10-01 19:39:45,Yitav,All,Bika'a,Red Alert
2024-10-01 19:39:45,Zemer,All,Sharon,Red Alert
2024-10-01 19:39:45,Zufim,All,Sharon,Red Alert
2024-10-01 19:39:46,Gan Shmuel,All,Menashe,Red Alert
2024-10-01 19:39:46,Maor,All,Menashe,Red Alert
2024-10-01 19:39:46,Shavei Shomron,All,Shomron,Red Alert
2024-10-01 19:39:46,Shvil HaTapuzim Compound,All,Menashe,Red Alert
2024-10-01 19:39:46,Talmei Elazar,All,Menashe,Red Alert
2024-10-01 19:39:47,Caesarea,"Industrial Zone, Marine Center",Menashe,Red Alert
2024-10-01 19:39:48,Ein Shemer,All,Menashe,Red Alert
2024-10-01 19:39:48,Gan HaShomron,All,Menashe,Red Alert
2024-10-01 19:39:48,Givat Haviva,All,Menashe,Red Alert
2024-10-01 19:39:48,Ma'anit,All,Menashe,Red Alert
2024-10-01 19:39:48,Meiser,All,Wadi Ara,Red Alert
2024-10-01 19:39:48,Metzer,All,Wadi Ara,Red Alert
2024-10-01 19:39:48,Sdot Yam,All,Menashe,Red Alert
2024-10-01 19:39:48,Sha'ar Menashe,All,Menashe,Red Alert
2024-10-01 19:39:48,bqa al-Gharbiyye,All,Wadi Ara,Red Alert
2024-10-01 19:39:56,Hermesh,All,Shomron,Red Alert
2024-10-01 19:39:56,Mevo Dotan,All,Shomron,Red Alert
2024-10-01 19:39:58,Achita,All,Shomron,Red Alert
2024-10-01 19:39:58,Beka'ot,All,Bika'a,Red Alert
2024-10-01 19:39:58,Elon Moreh,All,Shomron,Red Alert
2024-10-01 19:39:58,Gitit,All,Bika'a,Red Alert
2024-10-01 19:39:58,Hamra,All,Bika'a,Red Alert
2024-10-01 19:39:58,Har Bracha,All,Shomron,Red Alert
2024-10-01 19:39:58,Itamar,All,Shomron,Red Alert
2024-10-01 19:39:58,Itzhar,All,Shomron,Red Alert
2024-10-01 19:39:58,Kfar Tapuach,All,Shomron,Red Alert
2024-10-01 19:39:58,Megadlim,All,Shomron,Red Alert
2024-10-01 19:39:58,Mekhora,All,Bika'a,Red Alert
2024-10-01 19:39:58,Rechelim,All,Shomron,Red Alert
2024-10-01 19:39:59,Barkai,All,Menashe,Red Alert
2024-10-01 19:39:59,Bart'a,All,Wadi Ara,Red Alert
2024-10-01 19:39:59,Ein Iron,All,Menashe,Red Alert
2024-10-01 19:39:59,Harish,All,Wadi Ara,Red Alert
2024-10-01 19:39:59,Hemdat,All,Bika'a,Red Alert
2024-10-01 19:39:59,Kfar Pinnes,All,Menashe,Red Alert
2024-10-01 19:39:59,Maskiot,All,Bika'a,Red Alert
2024-10-01 19:39:59,Mehola,All,Bika'a,Red Alert
2024-10-01 19:39:59,Mishmarot,All,Menashe,Red Alert
2024-10-01 19:39:59,Mitzpeh Ilan,All,Wadi Ara,Red Alert
2024-10-01 19:39:59,Pardes Hanna - Kakur,All,Menashe,Red Alert
2024-10-01 19:39:59,Roee,All,Bika'a,Red Alert
2024-10-01 19:39:59,Rotem,All,Bika'a,Red Alert
2024-10-01 19:39:59,Shadmot Mechola,All,Bika'a,Red Alert
2024-10-01 19:39:59,Umm al-Qutuf,All,Wadi Ara,Red Alert
2024-10-01 19:40:00,Binyamina Junction,All,Menashe,Red Alert
2024-10-01 19:40:00,Caesarea,All,Menashe,Red Alert
2024-10-01 19:40:00,Kfar Glickson,All,Menashe,Red Alert
2024-10-01 19:40:00,Or Akiva,All,Menashe,Red Alert
2024-10-01 19:40:01,Ahisemech,All,HaShfela,Red Alert
2024-10-01 19:40:01,Be'er Yacov,All,HaShfela,Red Alert
2024-10-01 19:40:01,Be'erot Itzhak,All,Yarkon,Red Alert
2024-10-01 19:40:01,Beit Hanan,All,HaShfela,Red Alert
2024-10-01 19:40:01,Beit Hanania,All,Menashe,Red Alert
2024-10-01 19:40:01,Beit Oved,All,HaShfela,Red Alert
2024-10-01 19:40:01,Ben Shemen,All,HaShfela,Red Alert
2024-10-01 19:40:01,Ben Shemen Youth Village,All,HaShfela,Red Alert
2024-10-01 19:40:01,Bnei Atarot,All,Yarkon,Red Alert
2024-10-01 19:40:01,Elad,All,Yarkon,Red Alert
2024-10-01 19:40:01,Ginaton,All,HaShfela,Red Alert
2024-10-01 19:40:01,Giv'at Ko'ah,All,Yarkon,Red Alert
2024-10-01 19:40:01,Irus,All,HaShfela,Red Alert
2024-10-01 19:40:01,Lod,All,HaShfela,Red Alert
2024-10-01 19:40:01,Magshimim,All,Dan,Red Alert
2024-10-01 19:40:01,Modi'in,Regional Council Hevel  Industrial Park,HaShfela,Red Alert
2024-10-01 19:40:01,Nesher Industrial Zone (Ramla),All,HaShfela,Red Alert
2024-10-01 19:40:01,Ramla,All,HaShfela,Red Alert
2024-10-01 19:40:01,Regional Council Gezer,All,HaShfela,Red Alert
2024-10-01 19:40:01,Rehovot,All,HaShfela,Red Alert
2024-10-01 19:40:01,Sha'alabim,All,Yarkon,Red Alert
2024-10-01 19:40:01,Shilat,All,Yarkon,Red Alert
2024-10-01 19:40:01,Yashresh,All,HaShfela,Red Alert
2024-10-01 19:40:07,Adanim,All,Sharon,Red Alert
2024-10-01 19:40:07,"Afek and Lev Ha""aretz Industrial Zone",All,Yarkon,Red Alert
2024-10-01 19:40:07,Agrigada Factory,All,Lachish,Red Alert
2024-10-01 19:40:07,Ahituv,All,Sharon,Red Alert
2024-10-01 19:40:07,Al Arian,All,Wadi Ara,Red Alert
2024-10-01 19:40:07,Alfei Menashe,All,Sharon,Red Alert
2024-10-01 19:40:07,Alonei Itzhak,All,Menashe,Red Alert
2024-10-01 19:40:07,Amatz,All,Sharon,Red Alert
2024-10-01 19:40:07,Amikam,All,Menashe,Red Alert
2024-10-01 19:40:07,Ar'ara,All,Wadi Ara,Red Alert
2024-10-01 19:40:07,Arsuf,All,Sharon,Red Alert
2024-10-01 19:40:07,Asseret,All,Lachish,Red Alert
2024-10-01 19:40:07,Aviel,All,Menashe,Red Alert
2024-10-01 19:40:07,Avihail,All,Sharon,Red Alert
2024-10-01 19:40:07,Avnei Hefetz,All,Shomron,Red Alert
2024-10-01 19:40:07,Ayn al-Sahla,All,Wadi Ara,Red Alert
2024-10-01 19:40:07,Azor,All,Dan,Red Alert
2024-10-01 19:40:07,Azriel,All,Sharon,Red Alert
2024-10-01 19:40:07,Bahan,All,Sharon,Red Alert
2024-10-01 19:40:07,Bar On Industrial Zone,All,Shomron,Red Alert
2024-10-01 19:40:07,Bat Chen,All,Sharon,Red Alert
2024-10-01 19:40:07,Bat Hefer,All,Sharon,Red Alert
2024-10-01 19:40:07,Bat-Yam,All,Dan,Red Alert
2024-10-01 19:40:07,Batzra,All,Sharon,Red Alert
2024-10-01 19:40:07,Be'erotaim,All,Sharon,Red Alert
2024-10-01 19:40:07,Beit Berl,All,Sharon,Red Alert
2024-10-01 19:40:07,Beit Elazari,All,Lachish,Red Alert
2024-10-01 19:40:07,Beit Gamliel,All,Lachish,Red Alert
2024-10-01 19:40:07,Beit HaLevi,All,Sharon,Red Alert
2024-10-01 19:40:07,Beit Hazon,All,Sharon,Red Alert
2024-10-01 19:40:07,Beit Herut,All,Sharon,Red Alert
2024-10-01 19:40:07,Beit Yannai,All,Sharon,Red Alert
2024-10-01 19:40:07,Beit Yehoshua,All,Sharon,Red Alert
2024-10-01 19:40:07,Beit Yithak - Sha'ar Hefer,All,Sharon,Red Alert
2024-10-01 19:40:07,Ben Zakai,All,Lachish,Red Alert
2024-10-01 19:40:07,Binyamina,All,Menashe,Red Alert
2024-10-01 19:40:07,Bitan Aharon,All,Sharon,Red Alert
2024-10-01 19:40:07,Bitzaron,All,Lachish,Red Alert
2024-10-01 19:40:07,Bnaya,All,Lachish,Red Alert
2024-10-01 19:40:07,Bnei Brak,All,Dan,Red Alert
2024-10-01 19:40:07,Bnei Dror,All,Sharon,Red Alert
2024-10-01 19:40:07,Bnei Zion,All,Sharon,Red Alert
2024-10-01 19:40:07,Burgata,All,Sharon,Red Alert
2024-10-01 19:40:07,Cinema City Glilot,All,Dan,Red Alert
2024-10-01 19:40:07,Dalia,All,Wadi Ara,Red Alert
2024-10-01 19:40:07,Ein HaHoresh,All,Sharon,Red Alert
2024-10-01 19:40:07,Ein Sarid,All,Sharon,Red Alert
2024-10-01 19:40:07,Ein Vered,All,Sharon,Red Alert
2024-10-01 19:40:07,Einat,All,Yarkon,Red Alert
2024-10-01 19:40:07,Einav,All,Shomron,Red Alert
2024-10-01 19:40:07,Elishema,All,Sharon,Red Alert
2024-10-01 19:40:07,Elkana,All,Sharon,Red Alert
2024-10-01 19:40:07,Elyachin,All,Sharon,Red Alert
2024-10-01 19:40:07,Elyashiv,All,Sharon,Red Alert
2024-10-01 19:40:07,Emek Heffer Industrial Zone,All,Sharon,Red Alert
2024-10-01 19:40:07,Etz Ephraim,All,Sharon,Red Alert
2024-10-01 19:40:07,Even Yehuda,All,Sharon,Red Alert
2024-10-01 19:40:07,Eyal,All,Sharon,Red Alert
2024-10-01 19:40:07,Ga'ash,All,Sharon,Red Alert
2024-10-01 19:40:07,Gal'ed,All,Wadi Ara,Red Alert
2024-10-01 19:40:07,Gan Haim,All,Sharon,Red Alert
2024-10-01 19:40:07,Gan Yoshia,All,Sharon,Red Alert
2024-10-01 19:40:07,Ganei Am,All,Sharon,Red Alert
2024-10-01 19:40:07,Ganei Tikva,All,Dan,Red Alert
2024-10-01 19:40:07,Ganot,All,HaShfela,Red Alert
2024-10-01 19:40:07,Gat Rimon,All,Dan,Red Alert
2024-10-01 19:40:07,Gdera,All,Lachish,Red Alert
2024-10-01 19:40:07,Ge'alya,All,HaShfela,Red Alert
2024-10-01 19:40:07,Gelilot - Pi Compound,All,Sharon,Red Alert
2024-10-01 19:40:07,Geulei Teiman,All,Sharon,Red Alert
2024-10-01 19:40:07,Geulim,All,Sharon,Red Alert
2024-10-01 19:40:07,Ginot Hadar,All,Sharon,Red Alert
2024-10-01 19:40:07,Givat Ada,All,Menashe,Red Alert
2024-10-01 19:40:07,Givat HaShlosha,All,Dan,Red Alert
2024-10-01 19:40:07,Givat Haim (Ihud),All,Sharon,Red Alert
2024-10-01 19:40:07,Givat Haim (Meuhad),All,Sharon,Red Alert
2024-10-01 19:40:07,Givat Hen,All,Sharon,Red Alert
2024-10-01 19:40:07,Givat Nili,All,Wadi Ara,Red Alert
2024-10-01 19:40:07,Givat Shapira,All,Sharon,Red Alert
2024-10-01 19:40:07,Givat Shmuel,All,Dan,Red Alert
2024-10-01 19:40:07,Givat Washington,All,Lachish,Red Alert
2024-10-01 19:40:07,Givatayim,All,Dan,Red Alert
